501	-28	-5	10	1633	3419	0.477625
502	-28	-5	14	1631	3381	0.482402
503	-28	-5	18	1609	3378	0.476317
504	-28	-5	22	1674	3368	0.497031
505	-28	-5	26	1726	3332	0.518007
506	-28	-5	30	1768	3296	0.536408
507	-28	-5	34	1696	3198	0.530331
508	-28	-5	38	1670	3186	0.524168
509	-28	-5	42	1626	3108	0.523166
510	-28	-5	46	1571	3083	0.509569
511	-28	-5	50	1552	3041	0.510358
512	-28	-5	54	1546	3039	0.508720
513	-28	-5	58	1583	3048	0.519357
514	-28	-5	62	1610	3070	0.524430
515	-28	-5	66	1585	3115	0.508828
516	-28	-5	70	1614	3127	0.516150
517	-28	-5	74	1626	3116	0.521823
518	-28	-5	78	1704	3131	0.544235
519	-28	-5	82	1697	3130	0.542173
520	-28	-5	86	1674	3149	0.531597
521	-28	-5	90	1666	3095	0.538288
522	-28	-5	94	1699	3137	0.541600
523	-28	-5	98	1665	3109	0.535542
524	-28	-5	102	1650	3089	0.534153
525	-28	-5	106	1656	3056	0.541885
526	-28	-5	110	1634	3028	0.539630
527	-28	0	-10	1687	3607	0.467702
528	-28	0	-6	1627	3614	0.450194
529	-28	0	-2	1613	3604	0.447558
530	-28	0	2	1642	3549	0.462666
531	-28	0	6	1644	3526	0.466251
532	-28	0	10	1571	3531	0.444916
533	-28	0	14	1555	3512	0.442768
534	-28	0	18	1640	3476	0.471807
535	-28	0	22	1670	3418	0.488590
536	-28	0	26	1700	3374	0.503853
537	-28	0	30	1675	3300	0.507576
538	-28	0	34	1622	3253	0.498617
539	-28	0	38	1578	3175	0.497008
540	-28	0	42	1584	3111	0.509161
541	-28	0	46	1584	3059	0.517816
542	-28	0	50	1576	3033	0.519618
543	-28	0	54	1572	3032	0.518470
544	-28	0	58	1612	3070	0.525081
545	-28	0	62	1649	3087	0.534176
546	-28	0	66	1644	3135	0.524402
547	-28	0	70	1633	3147	0.518907
548	-28	0	74	1704	3176	0.536524
549	-28	0	78	1709	3171	0.538947
550	-28	0	82	1680	3156	0.532319
551	-28	0	86	1735	3173	0.546801
552	-28	0	90	1822	3192	0.570802
553	-28	0	94	1736	3126	0.555342
554	-28	0	98	1698	3081	0.551120
555	-28	0	102	1665	3045	0.546798
556	-28	0	106	1691	3040	0.556250
557	-28	0	110	1672	2987	0.559759
558	-28	5	-10	1475	3426	0.430531
559	-28	5	-6	1465	3412	0.429367
560	-28	5	-2	1472	3390	0.434218
561	-28	5	2	1467	3391	0.432616
562	-28	5	6	1424	3387	0.420431
563	-28	5	10	1504	3419	0.439895
564	-28	5	14	1593	3383	0.470884
565	-28	5	18	1610	3350	0.480597
566	-28	5	22	1566	3316	0.472256
567	-28	5	26	1510	3228	0.467782
568	-28	5	30	1490	3169	0.470180
569	-28	5	34	1472	3086	0.476993
570	-28	5	38	1446	3032	0.476913
571	-28	5	42	1498	2967	0.504887
572	-28	5	46	1504	2939	0.511739
573	-28	5	50	1525	2957	0.515725
574	-28	5	54	1527	2962	0.515530
575	-28	5	58	1610	3017	0.533643
576	-28	5	62	1664	3039	0.547549
577	-28	5	66	1627	3052	0.533093
578	-28	5	70	1673	3081	0.543006
579	-28	5	74	1685	3088	0.545661
580	-28	5	78	1690	3094	0.546218
581	-28	5	82	1694	3086	0.548931
582	-28	5	86	1760	3055	0.576105
583	-28	5	90	1761	3042	0.578895
584	-28	5	94	1707	3023	0.564671
585	-28	5	98	1740	2998	0.580387
586	-28	5	102	1737	2979	0.583082
587	-28	5	106	1703	2956	0.576116
588	-28	5	110	1702	2923	0.582278
589	-28	10	-10	1510	3273	0.461350
590	-28	10	-6	1535	3250	0.472308
591	-28	10	-2	1437	3257	0.441204
592	-28	10	2	1373	3239	0.423896
593	-28	10	6	1390	3252	0.427429
594	-28	10	10	1464	3265	0.448392
595	-28	10	14	1454	3251	0.447247
596	-28	10	18	1417	3234	0.438157
597	-28	10	22	1412	3145	0.448967
598	-28	10	26	1451	3098	0.468367
599	-28	10	30	1423	3018	0.471504
600	-28	10	34	1409	2966	0.475051
601	-28	10	38	1376	2889	0.476289
602	-28	10	42	1400	2875	0.486957
603	-28	10	46	1391	2850	0.488070
604	-28	10	50	1366	2876	0.474965
605	-28	10	54	1438	2854	0.503854
606	-28	10	58	1549	2881	0.537661
607	-28	10	62	1579	2888	0.546745
608	-28	10	66	1593	2943	0.541284
609	-28	10	70	1669	2956	0.564614
610	-28	10	74	1672	2949	0.566972
611	-28	10	78	1709	2955	0.578342
612	-28	10	82	1769	2964	0.596829
613	-28	10	86	1742	2935	0.593526
614	-28	10	90	1676	2889	0.580132
615	-28	10	94	1632	2877	0.567258
616	-28	10	98	1615	2851	0.566468
617	-28	10	102	1625	2824	0.575425
618	-28	10	106	1633	2812	0.580725
619	-28	10	110	1608	2788	0.576758
620	-28	15	-10	1440	3147	0.457579
621	-28	15	-6	1363	3099	0.439819
622	-28	15	-2	1340	3098	0.432537
623	-28	15	2	1376	3111	0.442302
624	-28	15	6	1393	3099	0.449500
625	-28	15	10	1315	3130	0.420128
626	-28	15	14	1269	3062	0.414435
627	-28	15	18	1270	3014	0.421367
628	-28	15	22	1294	2949	0.438793
629	-28	15	26	1256	2874	0.437022
630	-28	15	30	1245	2807	0.443534
631	-28	15	34	1240	2788	0.444763
632	-28	15	38	1245	2788	0.446557
633	-28	15	42	1303	2786	0.467696
634	-28	15	46	1306	2706	0.482631
635	-28	15	50	1377	2733	0.503842
636	-28	15	54	1377	2706	0.508869
