epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,324.983,0.35439,0.31709,0.81891,0.99955,0.99487,0.995,0.95386,0.30184,0.21589,0.81024,0.0007988,0.0007988,0.0007988
184,326.675,0.35435,0.32937,0.81625,0.99955,0.99487,0.995,0.95386,0.30184,0.21589,0.81024,0.0007922,0.0007922,0.0007922
185,328.431,0.35144,0.33878,0.80971,0.99432,1,0.995,0.96673,0.28403,0.21448,0.80838,0.0007856,0.0007856,0.0007856
186,330.109,0.35381,0.32342,0.83693,1,0.99911,0.995,0.96612,0.28392,0.21035,0.80892,0.000779,0.000779,0.000779
187,331.723,0.34776,0.3317,0.82077,1,0.99911,0.995,0.96612,0.28392,0.21035,0.80892,0.0007724,0.0007724,0.0007724
188,333.413,0.33628,0.30924,0.81101,1,0.99904,0.995,0.95804,0.29285,0.20646,0.81214,0.0007658,0.0007658,0.0007658
189,335.087,0.33827,0.31874,0.8205,1,0.99904,0.995,0.95804,0.29285,0.20646,0.81214,0.0007592,0.0007592,0.0007592
190,336.914,0.32884,0.30276,0.82482,0.99445,1,0.995,0.94498,0.31124,0.19933,0.81407,0.0007526,0.0007526,0.0007526
191,338.682,0.37906,0.31273,0.81206,1,0.99895,0.995,0.94973,0.31288,0.20024,0.81257,0.000746,0.000746,0.000746
192,340.351,0.3591,0.30335,0.82474,1,0.99895,0.995,0.94973,0.31288,0.20024,0.81257,0.0007394,0.0007394,0.0007394
193,342.057,0.33911,0.31511,0.83329,1,0.99894,0.995,0.96121,0.29261,0.19549,0.80888,0.0007328,0.0007328,0.0007328
194,343.742,0.32089,0.29086,0.80876,1,0.99894,0.995,0.96121,0.29261,0.19549,0.80888,0.0007262,0.0007262,0.0007262
195,345.425,0.33602,0.33614,0.84187,1,0.99896,0.995,0.96264,0.26804,0.1859,0.80448,0.0007196,0.0007196,0.0007196
196,347.102,0.34397,0.33087,0.81878,1,0.99927,0.995,0.96192,0.2698,0.19436,0.80349,0.000713,0.000713,0.000713
197,348.74,0.33426,0.30409,0.81398,1,0.99927,0.995,0.96192,0.2698,0.19436,0.80349,0.0007064,0.0007064,0.0007064
198,350.412,0.35616,0.33051,0.82624,1,0.99944,0.995,0.96727,0.27268,0.19964,0.80347,0.0006998,0.0006998,0.0006998
199,352.049,0.36038,0.34016,0.83262,1,0.99944,0.995,0.96727,0.27268,0.19964,0.80347,0.0006932,0.0006932,0.0006932
200,353.822,0.33834,0.30192,0.81728,0.99954,0.99487,0.995,0.97092,0.27489,0.203,0.80449,0.0006866,0.0006866,0.0006866
201,355.548,0.33214,0.31294,0.81564,1,0.99957,0.995,0.96706,0.26487,0.19376,0.80318,0.00068,0.00068,0.00068
202,357.325,0.33381,0.31466,0.81866,1,0.99957,0.995,0.96706,0.26487,0.19376,0.80318,0.0006734,0.0006734,0.0006734
203,359.069,0.33177,0.31198,0.82556,0.99961,0.99487,0.995,0.95076,0.29903,0.1957,0.80833,0.0006668,0.0006668,0.0006668
204,360.72,0.37752,0.32072,0.81809,0.99961,0.99487,0.995,0.95076,0.29903,0.1957,0.80833,0.0006602,0.0006602,0.0006602
205,362.497,0.35179,0.30694,0.79958,1,0.99957,0.995,0.95707,0.28699,0.19511,0.80727,0.0006536,0.0006536,0.0006536
206,364.27,0.35374,0.30824,0.81045,0.99957,0.99487,0.995,0.96997,0.28072,0.19372,0.80609,0.000647,0.000647,0.000647
207,365.93,0.3667,0.30889,0.82944,0.99957,0.99487,0.995,0.96997,0.28072,0.19372,0.80609,0.0006404,0.0006404,0.0006404
208,367.649,0.33465,0.30354,0.81702,0.99952,0.99487,0.995,0.97022,0.28042,0.19265,0.80668,0.0006338,0.0006338,0.0006338
209,369.367,0.37817,0.31714,0.81623,0.99952,0.99487,0.995,0.97022,0.28042,0.19265,0.80668,0.0006272,0.0006272,0.0006272
210,371.107,0.33952,0.28969,0.81416,1,0.99947,0.995,0.9617,0.28879,0.19068,0.8091,0.0006206,0.0006206,0.0006206
211,372.89,0.36166,0.3133,0.80578,1,0.99946,0.995,0.9679,0.26481,0.18308,0.80473,0.000614,0.000614,0.000614
212,374.614,0.32038,0.30117,0.81405,1,0.99946,0.995,0.9679,0.26481,0.18308,0.80473,0.0006074,0.0006074,0.0006074
213,376.379,0.31174,0.2842,0.80772,0.99955,0.99487,0.995,0.96731,0.29415,0.18735,0.80731,0.0006008,0.0006008,0.0006008
214,378.018,0.36956,0.3019,0.82118,0.99955,0.99487,0.995,0.96731,0.29415,0.18735,0.80731,0.0005942,0.0005942,0.0005942
215,379.711,0.35922,0.31137,0.82201,0.99953,0.99487,0.995,0.96616,0.28313,0.18191,0.80526,0.0005876,0.0005876,0.0005876
216,381.447,0.32792,0.28464,0.81142,0.99432,1,0.995,0.97768,0.25882,0.18293,0.80234,0.000581,0.000581,0.000581
217,383.156,0.31912,0.29263,0.80863,0.99432,1,0.995,0.97768,0.25882,0.18293,0.80234,0.0005744,0.0005744,0.0005744
218,384.847,0.32334,0.27789,0.79364,1,0.99934,0.995,0.97404,0.26284,0.18672,0.80324,0.0005678,0.0005678,0.0005678
219,386.538,0.32315,0.28337,0.80082,1,0.99934,0.995,0.97404,0.26284,0.18672,0.80324,0.0005612,0.0005612,0.0005612
220,388.248,0.3045,0.27984,0.81253,1,0.99928,0.995,0.97731,0.2503,0.18395,0.80121,0.0005546,0.0005546,0.0005546
221,389.923,0.33333,0.28745,0.83703,0.99443,1,0.995,0.97022,0.26395,0.18221,0.80376,0.000548,0.000548,0.000548
222,391.621,0.34271,0.28942,0.80712,0.99443,1,0.995,0.97022,0.26395,0.18221,0.80376,0.0005414,0.0005414,0.0005414
223,393.308,0.32565,0.28294,0.79255,1,0.99912,0.995,0.97439,0.2585,0.18521,0.8019,0.0005348,0.0005348,0.0005348
224,394.974,0.32358,0.29383,0.80946,1,0.99912,0.995,0.97439,0.2585,0.18521,0.8019,0.0005282,0.0005282,0.0005282
225,396.705,0.335,0.27796,0.79839,0.99443,1,0.995,0.96168,0.28272,0.19035,0.80474,0.0005216,0.0005216,0.0005216
226,398.404,0.31314,0.27994,0.79748,1,0.9992,0.995,0.96812,0.265,0.18327,0.80346,0.000515,0.000515,0.000515
227,400.105,0.31918,0.28159,0.79793,1,0.9992,0.995,0.96812,0.265,0.18327,0.80346,0.0005084,0.0005084,0.0005084
228,401.872,0.33257,0.3106,0.81352,1,0.99921,0.995,0.97197,0.24988,0.18192,0.801,0.0005018,0.0005018,0.0005018
229,403.506,0.32537,0.29839,0.80734,1,0.99921,0.995,0.97197,0.24988,0.18192,0.801,0.0004952,0.0004952,0.0004952
230,405.245,0.29744,0.27393,0.80934,0.9944,1,0.995,0.97556,0.25247,0.18451,0.80045,0.0004886,0.0004886,0.0004886
231,406.966,0.30542,0.28705,0.81114,1,0.99927,0.995,0.97427,0.24219,0.18501,0.80012,0.000482,0.000482,0.000482
232,408.62,0.29699,0.27371,0.79946,1,0.99927,0.995,0.97427,0.24219,0.18501,0.80012,0.0004754,0.0004754,0.0004754
233,410.435,0.31031,0.29072,0.81689,1,0.99929,0.995,0.98031,0.23449,0.17723,0.80021,0.0004688,0.0004688,0.0004688
234,412.13,0.27144,0.2669,0.78971,1,0.99929,0.995,0.98031,0.23449,0.17723,0.80021,0.0004622,0.0004622,0.0004622
235,413.849,0.33512,0.29708,0.82143,1,0.99927,0.995,0.97245,0.25134,0.17729,0.80021,0.0004556,0.0004556,0.0004556
236,415.526,0.34398,0.29676,0.83279,1,0.99922,0.995,0.97544,0.2504,0.17673,0.79989,0.000449,0.000449,0.000449
237,417.181,0.31497,0.28105,0.80866,1,0.99922,0.995,0.97544,0.2504,0.17673,0.79989,0.0004424,0.0004424,0.0004424
238,418.91,0.30593,0.3023,0.80452,0.99442,1,0.995,0.98034,0.22814,0.17213,0.79649,0.0004358,0.0004358,0.0004358
239,420.609,0.28689,0.27946,0.78341,0.99442,1,0.995,0.98034,0.22814,0.17213,0.79649,0.0004292,0.0004292,0.0004292
240,422.258,0.28254,0.27008,0.80227,0.99444,1,0.995,0.97885,0.22119,0.1699,0.79547,0.0004226,0.0004226,0.0004226
241,423.933,0.31031,0.2758,0.79873,0.99445,1,0.995,0.97941,0.21883,0.16707,0.79535,0.000416,0.000416,0.000416
242,425.563,0.28376,0.26618,0.79531,0.99445,1,0.995,0.97941,0.21883,0.16707,0.79535,0.0004094,0.0004094,0.0004094
243,427.292,0.30219,0.2831,0.81391,0.99447,1,0.995,0.97983,0.2247,0.1682,0.79585,0.0004028,0.0004028,0.0004028
244,429.027,0.30835,0.28762,0.827,0.99447,1,0.995,0.97983,0.2247,0.1682,0.79585,0.0003962,0.0003962,0.0003962
245,430.738,0.28537,0.25804,0.80826,0.9945,1,0.995,0.98457,0.21796,0.16454,0.79514,0.0003896,0.0003896,0.0003896
246,432.425,0.28136,0.26067,0.81894,0.99451,1,0.995,0.98355,0.21996,0.16494,0.79504,0.000383,0.000383,0.000383
247,434.056,0.30254,0.28489,0.80281,0.99451,1,0.995,0.98355,0.21996,0.16494,0.79504,0.0003764,0.0003764,0.0003764
248,435.779,0.27484,0.26029,0.79443,1,0.99873,0.995,0.98166,0.22433,0.16564,0.79585,0.0003698,0.0003698,0.0003698
249,437.538,0.27741,0.25655,0.79426,1,0.99873,0.995,0.98166,0.22433,0.16564,0.79585,0.0003632,0.0003632,0.0003632
250,439.275,0.27382,0.24576,0.78421,1,0.99765,0.995,0.97877,0.22918,0.16943,0.79605,0.0003566,0.0003566,0.0003566
251,440.902,0.2742,0.2526,0.8061,0.99457,1,0.995,0.98279,0.22638,0.17029,0.79609,0.00035,0.00035,0.00035
252,442.513,0.2873,0.26906,0.80894,0.99457,1,0.995,0.98279,0.22638,0.17029,0.79609,0.0003434,0.0003434,0.0003434
253,444.205,0.28224,0.2665,0.78724,0.99456,1,0.995,0.9832,0.22617,0.17049,0.79637,0.0003368,0.0003368,0.0003368
254,445.853,0.28341,0.26333,0.79438,0.99456,1,0.995,0.9832,0.22617,0.17049,0.79637,0.0003302,0.0003302,0.0003302
255,447.571,0.259,0.25491,0.80849,1,0.99834,0.995,0.98599,0.21151,0.1661,0.794,0.0003236,0.0003236,0.0003236
256,449.214,0.29005,0.27502,0.81769,1,0.9984,0.995,0.98166,0.21972,0.16692,0.79482,0.000317,0.000317,0.000317
257,450.794,0.29098,0.26374,0.80064,1,0.9984,0.995,0.98166,0.21972,0.16692,0.79482,0.0003104,0.0003104,0.0003104
258,452.519,0.28777,0.26734,0.8204,0.99453,1,0.995,0.98451,0.21158,0.16399,0.7938,0.0003038,0.0003038,0.0003038
259,454.174,0.27034,0.25965,0.78856,0.99453,1,0.995,0.98451,0.21158,0.16399,0.7938,0.0002972,0.0002972,0.0002972
260,455.866,0.27046,0.24972,0.78109,0.99453,1,0.995,0.98509,0.20666,0.16333,0.7929,0.0002906,0.0002906,0.0002906
261,457.588,0.28383,0.26801,0.80039,0.99452,1,0.995,0.98561,0.20591,0.16257,0.79247,0.000284,0.000284,0.000284
262,459.242,0.25836,0.24603,0.7992,0.99452,1,0.995,0.98561,0.20591,0.16257,0.79247,0.0002774,0.0002774,0.0002774
263,460.909,0.26258,0.24923,0.78653,0.99451,1,0.995,0.98531,0.20057,0.16015,0.79191,0.0002708,0.0002708,0.0002708
264,462.584,0.26048,0.25445,0.79589,0.99451,1,0.995,0.98531,0.20057,0.16015,0.79191,0.0002642,0.0002642,0.0002642
265,464.303,0.27694,0.24844,0.80036,1,0.99886,0.995,0.98887,0.19875,0.15578,0.79172,0.0002576,0.0002576,0.0002576
266,465.999,0.27053,0.25582,0.80175,1,0.99887,0.995,0.98672,0.19633,0.15471,0.7915,0.000251,0.000251,0.000251
267,467.645,0.27526,0.24455,0.78996,1,0.99887,0.995,0.98672,0.19633,0.15471,0.7915,0.0002444,0.0002444,0.0002444
268,469.253,0.2568,0.25377,0.79671,1,0.99882,0.995,0.98487,0.19527,0.15538,0.79082,0.0002378,0.0002378,0.0002378
269,470.926,0.26367,0.25046,0.79886,1,0.99882,0.995,0.98487,0.19527,0.15538,0.79082,0.0002312,0.0002312,0.0002312
270,472.603,0.24392,0.23652,0.78878,0.99451,1,0.995,0.98359,0.19632,0.15548,0.79139,0.0002246,0.0002246,0.0002246
271,474.275,0.24386,0.2359,0.79191,1,0.99876,0.995,0.98845,0.19995,0.15361,0.79151,0.000218,0.000218,0.000218
272,475.912,0.25814,0.25725,0.78518,1,0.99876,0.995,0.98845,0.19995,0.15361,0.79151,0.0002114,0.0002114,0.0002114
273,477.56,0.26597,0.24996,0.81125,1,0.99875,0.995,0.98675,0.19853,0.15395,0.79114,0.0002048,0.0002048,0.0002048
274,479.255,0.24364,0.22586,0.79645,1,0.99875,0.995,0.98675,0.19853,0.15395,0.79114,0.0001982,0.0001982,0.0001982
275,480.964,0.27209,0.25694,0.80412,1,0.99875,0.995,0.9886,0.19535,0.15549,0.79071,0.0001916,0.0001916,0.0001916
276,482.632,0.24992,0.25752,0.80468,1,0.99878,0.995,0.98851,0.18692,0.15272,0.78991,0.000185,0.000185,0.000185
277,484.328,0.26108,0.24483,0.7968,1,0.99878,0.995,0.98851,0.18692,0.15272,0.78991,0.0001784,0.0001784,0.0001784
278,485.984,0.2568,0.24682,0.80534,1,0.99878,0.995,0.98855,0.18079,0.14703,0.7895,0.0001718,0.0001718,0.0001718
279,487.649,0.24637,0.23943,0.79284,1,0.99878,0.995,0.98855,0.18079,0.14703,0.7895,0.0001652,0.0001652,0.0001652
280,489.314,0.26371,0.25385,0.79048,1,0.99888,0.995,0.98809,0.18555,0.14783,0.78973,0.0001586,0.0001586,0.0001586
281,491.057,0.27597,0.26702,0.81938,1,0.99891,0.995,0.98802,0.18995,0.14915,0.79036,0.000152,0.000152,0.000152
282,492.695,0.2566,0.23691,0.78565,1,0.99891,0.995,0.98802,0.18995,0.14915,0.79036,0.0001454,0.0001454,0.0001454
283,494.377,0.2413,0.24041,0.80233,1,0.99895,0.995,0.98903,0.18733,0.1468,0.78998,0.0001388,0.0001388,0.0001388
284,495.998,0.25255,0.24817,0.80321,1,0.99895,0.995,0.98903,0.18733,0.1468,0.78998,0.0001322,0.0001322,0.0001322
285,497.641,0.23235,0.22582,0.78572,0.99449,1,0.995,0.98943,0.18613,0.14874,0.78995,0.0001256,0.0001256,0.0001256
286,499.342,0.2497,0.2317,0.8026,0.9945,1,0.995,0.98885,0.18177,0.1464,0.78953,0.000119,0.000119,0.000119
287,501.039,0.24133,0.23292,0.79806,0.9945,1,0.995,0.98885,0.18177,0.1464,0.78953,0.0001124,0.0001124,0.0001124
288,502.84,0.25667,0.25081,0.80176,1,0.99901,0.995,0.98928,0.17862,0.14685,0.78913,0.0001058,0.0001058,0.0001058
289,504.439,0.23043,0.22206,0.79412,1,0.99901,0.995,0.98928,0.17862,0.14685,0.78913,9.92e-05,9.92e-05,9.92e-05
290,506.106,0.25015,0.23483,0.79877,0.9945,1,0.995,0.9911,0.17603,0.14565,0.78877,9.26e-05,9.26e-05,9.26e-05
291,532.398,0.23975,0.25179,0.78741,0.9945,1,0.995,0.99105,0.17788,0.14532,0.78852,8.6e-05,8.6e-05,8.6e-05
292,534.106,0.26498,0.25912,0.78436,0.9945,1,0.995,0.99105,0.17788,0.14532,0.78852,7.94e-05,7.94e-05,7.94e-05
293,535.806,0.21797,0.23444,0.75848,0.9945,1,0.995,0.98932,0.18666,0.14588,0.78948,7.28e-05,7.28e-05,7.28e-05
294,537.415,0.24376,0.25505,0.77096,0.9945,1,0.995,0.98932,0.18666,0.14588,0.78948,6.62e-05,6.62e-05,6.62e-05
295,539.045,0.24446,0.26276,0.78653,1,0.99899,0.995,0.98805,0.19378,0.1489,0.79015,5.96e-05,5.96e-05,5.96e-05
296,540.676,0.22846,0.23222,0.77181,1,0.99901,0.995,0.98918,0.19602,0.14745,0.79064,5.3e-05,5.3e-05,5.3e-05
297,542.276,0.21833,0.22706,0.78022,1,0.99901,0.995,0.98918,0.19602,0.14745,0.79064,4.64e-05,4.64e-05,4.64e-05
298,544.001,0.25586,0.25418,0.78491,1,0.99902,0.995,0.99064,0.19308,0.14748,0.79029,3.98e-05,3.98e-05,3.98e-05
299,545.659,0.25921,0.26408,0.7873,1,0.99902,0.995,0.99064,0.19308,0.14748,0.79029,3.32e-05,3.32e-05,3.32e-05
300,547.356,0.24133,0.24016,0.78017,0.99449,1,0.995,0.98923,0.19006,0.14659,0.79005,2.66e-05,2.66e-05,2.66e-05
